ID,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Childhome,HouseholdType,HouseholdSize,TotalSpending,TotalAcceptedCmp,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,IncomeLevel,SpendingLevel
8026,Couple,62998.0,0,1,30-09-2013,10,120,58,73,65,89,58,5,0,0,0,0,0,0,1,Couple_WithChild,Small Family,463,0,4.8,4.08,4.3,4.19,4.5,4.08,Upper-Middle,Low Spending
433,Single,61331.0,1,1,2013-10-03 00:00:00,42,534,5,47,0,5,41,5,0,0,0,0,0,0,2,Single_WithChild,Small Family,632,0,6.28,1.79,3.87,0.0,1.79,3.74,Upper-Middle,Low Spending
9597,Couple,73448.0,0,0,2014-10-02 00:00:00,10,236,106,189,23,41,130,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,725,0,5.47,4.67,5.25,3.18,3.74,4.88,Upper-Middle,Lower-Middle Spending
5290,Couple,41551.0,1,1,14-08-2013,51,220,0,33,3,0,23,5,0,0,0,0,0,0,2,Couple_WithChild,Small Family,279,0,5.4,0.0,3.53,1.39,0.0,3.18,Lower-Middle,Low Spending
1685,Couple,62981.0,0,0,17-03-2013,21,796,14,590,38,44,0,1,0,1,0,0,0,0,0,Couple_NoChild,No Children,1482,1,6.68,2.71,6.38,3.66,3.81,0.0,Upper-Middle,Upper-Middle Spending
5342,Single,9548.0,1,0,2012-08-08 00:00:00,31,0,1,3,10,6,9,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,29,0,0.0,0.69,1.39,2.4,1.95,2.3,Low Income,Low Spending
9579,Couple,33762.0,2,1,2013-07-07 00:00:00,61,53,1,34,2,0,16,3,0,0,0,0,0,0,3,Couple_WithChild,Large Family,106,0,3.99,0.69,3.56,1.1,0.0,2.83,Lower-Middle,Low Spending
7660,Single,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,0,0,0,0,1,2,Single_WithChild,Small Family,49,2,2.77,0.0,2.2,1.61,1.1,3.04,Lower-Middle,Low Spending
1461,Single,36921.0,1,1,28-07-2013,74,17,1,12,3,1,4,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,38,0,2.89,0.69,2.56,1.39,0.69,1.61,Lower-Middle,Low Spending
821,Single,92859.0,0,0,19-10-2012,46,962,61,921,52,61,20,1,0,0,0,0,0,0,0,Single_NoChild,No Children,2077,0,6.87,4.13,6.83,3.97,4.13,3.04,High Income,High Spending
11084,Couple,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,0,0,0,0,0,1,1,Couple_WithChild,Small Family,1053,1,6.61,0.0,5.45,2.64,3.04,3.93,Upper-Middle,Lower-Middle Spending
8690,Couple,86111.0,0,0,19-04-2013,73,399,28,756,36,40,126,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1385,0,5.99,3.37,6.63,3.61,3.71,4.84,Upper-Middle,Upper-Middle Spending
2937,Single,68352.0,0,1,28-08-2013,47,614,16,132,43,33,33,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,871,0,6.42,2.83,4.89,3.78,3.53,3.53,Upper-Middle,Lower-Middle Spending
9701,Couple,41883.0,1,0,19-03-2013,13,32,34,41,73,16,116,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,312,0,3.5,3.56,3.74,4.3,2.83,4.76,Lower-Middle,Low Spending
9949,Couple,59809.0,0,2,18-10-2012,36,598,16,141,32,41,49,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,877,0,6.4,2.83,4.96,3.5,3.74,3.91,Lower-Middle,Lower-Middle Spending
10837,Couple,23957.0,1,0,28-10-2012,47,2,1,18,20,11,16,1,0,0,0,0,0,1,1,Couple_WithChild,Small Family,68,1,1.1,0.69,2.94,3.04,2.48,2.83,Low Income,Low Spending
3120,Couple,38547.0,1,0,28-08-2013,49,6,1,10,0,1,4,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,22,0,1.95,0.69,2.4,0.0,0.69,1.61,Lower-Middle,Low Spending
5885,Couple,35688.0,2,1,22-08-2012,94,73,3,90,12,1,32,7,0,0,0,0,0,0,3,Couple_WithChild,Large Family,211,0,4.3,1.39,4.51,2.56,0.69,3.5,Lower-Middle,Low Spending
4050,Couple,49605.0,0,0,21-06-2014,65,42,16,29,12,20,8,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,127,0,3.76,2.83,3.4,2.56,3.04,2.2,Lower-Middle,Low Spending
3830,Couple,59354.0,0,2,24-04-2014,59,295,21,78,39,13,13,1,0,0,0,0,0,0,2,Couple_WithChild,Small Family,459,0,5.69,3.09,4.37,3.69,2.64,2.64,Lower-Middle,Low Spending
7987,Couple,65747.0,0,1,2014-07-03 00:00:00,96,346,17,48,23,13,13,4,0,1,0,0,0,0,1,Couple_WithChild,Small Family,460,1,5.85,2.89,3.89,3.18,2.64,2.64,Upper-Middle,Low Spending
7798,Couple,46344.0,0,1,14-12-2012,28,233,20,57,8,20,91,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,429,0,5.46,3.04,4.06,2.2,3.04,4.52,Lower-Middle,Low Spending
92,Single,34176.0,1,0,2014-12-05 00:00:00,12,5,7,24,19,14,20,4,0,0,0,0,0,0,1,Single_WithChild,Small Family,89,0,1.79,2.08,3.22,3.0,2.71,3.04,Lower-Middle,Low Spending
7055,Couple,61010.0,0,1,2012-09-10 00:00:00,57,888,0,57,0,0,76,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1021,0,6.79,0.0,4.06,0.0,0.0,4.34,Upper-Middle,Lower-Middle Spending
10240,Couple,69372.0,0,0,19-02-2013,10,997,26,269,34,13,42,1,0,1,1,0,0,1,0,Couple_NoChild,No Children,1381,3,6.91,3.3,5.6,3.56,2.64,3.76,Upper-Middle,Upper-Middle Spending
3025,Single,49967.0,0,1,2013-08-07 00:00:00,4,212,6,69,4,12,3,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,306,0,5.36,1.95,4.25,1.61,2.56,1.39,Lower-Middle,Low Spending
9283,Single,60199.0,1,2,2013-12-09 00:00:00,49,8,1,7,2,0,0,1,0,0,0,0,0,0,3,Single_WithChild,Large Family,18,0,2.2,0.69,2.08,1.1,0.0,0.0,Upper-Middle,Low Spending
9970,Couple,55375.0,0,1,17-10-2013,3,42,11,57,10,28,14,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,162,0,3.76,2.48,4.06,2.4,3.37,2.71,Lower-Middle,Low Spending
2730,Single,80317.0,0,0,20-08-2013,64,536,11,387,149,91,57,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1231,0,6.29,2.48,5.96,5.01,4.52,4.06,Upper-Middle,Lower-Middle Spending
2795,Single,30523.0,2,1,2013-01-07 00:00:00,0,5,0,3,0,0,5,1,0,0,0,0,0,0,3,Single_WithChild,Large Family,13,0,1.79,0.0,1.39,0.0,0.0,1.79,Lower-Middle,Low Spending
9260,Couple,70356.0,0,0,2012-05-11 00:00:00,20,1349,16,249,43,16,33,2,0,0,0,0,0,0,0,Couple_NoChild,No Children,1706,0,7.21,2.83,5.52,3.78,2.83,3.53,Upper-Middle,Upper-Middle Spending
8182,Couple,23228.0,1,0,2014-05-01 00:00:00,91,53,3,49,7,4,5,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,121,0,3.99,1.39,3.91,2.08,1.61,1.79,Low Income,Low Spending
10095,Single,74165.0,0,0,2013-01-05 00:00:00,9,1001,12,240,16,12,12,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1293,0,6.91,2.56,5.48,2.83,2.56,2.56,Upper-Middle,Upper-Middle Spending
4370,Couple,43482.0,2,1,13-11-2013,83,18,1,32,6,3,28,3,0,0,0,0,0,0,3,Couple_WithChild,Large Family,88,0,2.94,0.69,3.5,1.95,1.39,3.37,Lower-Middle,Low Spending
10573,Single,62551.0,0,0,18-11-2013,27,125,16,98,134,21,27,1,1,0,0,0,0,0,0,Single_NoChild,No Children,421,1,4.84,2.83,4.6,4.91,3.09,3.33,Upper-Middle,Low Spending
3712,Single,52332.0,0,0,28-08-2013,63,212,5,33,7,0,2,1,0,1,0,0,0,0,0,Single_NoChild,No Children,259,1,5.36,1.79,3.53,2.08,0.0,1.1,Lower-Middle,Low Spending
6637,Single,66951.0,0,0,2013-02-11 00:00:00,46,277,162,305,173,76,124,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1117,0,5.63,5.09,5.72,5.16,4.34,4.83,Upper-Middle,Lower-Middle Spending
3152,Couple,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,89,0,2.77,2.4,3.0,2.2,2.89,3.04,Low Income,Low Spending
5610,Couple,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,36,0,2.08,1.39,2.4,2.2,0.69,2.08,Lower-Middle,Low Spending
6460,Couple,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,57,0,2.56,1.61,1.95,2.48,2.2,2.83,Low Income,Low Spending
1349,Couple,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,0,0,0,0,0,0,2,Couple_WithChild,Small Family,148,0,4.45,2.08,3.22,1.1,1.39,3.33,Lower-Middle,Low Spending
1880,Couple,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,93,0,4.41,0.0,1.95,0.0,0.0,1.95,Lower-Middle,Low Spending
641,Single,52074.0,0,1,2014-04-04 00:00:00,77,59,0,12,0,0,48,1,1,0,0,0,0,0,1,Single_WithChild,Small Family,119,1,4.09,0.0,2.56,0.0,0.0,3.89,Lower-Middle,Low Spending
8717,Couple,80427.0,0,1,2012-12-09 00:00:00,56,1149,71,449,69,71,26,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1835,0,7.05,4.28,6.11,4.25,4.28,3.3,Upper-Middle,Upper-Middle Spending
10314,Couple,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,0,1,0,1,0,1,0,Couple_NoChild,No Children,1318,3,6.74,4.2,4.79,4.47,4.5,4.72,Upper-Middle,Upper-Middle Spending
10854,Couple,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,45,0,3.4,0.0,2.71,0.0,0.0,1.1,Lower-Middle,Low Spending
10492,Couple,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,0,0,0,0,3,Couple_WithChild,Large Family,10,0,1.1,0.0,1.79,1.1,0.0,0.69,Lower-Middle,Low Spending
6935,Couple,78497.0,0,0,2013-01-12 00:00:00,44,207,26,447,75,0,223,1,0,0,0,1,0,0,0,Couple_NoChild,No Children,978,1,5.34,3.3,6.1,4.33,0.0,5.41,Upper-Middle,Lower-Middle Spending
7698,Couple,51650.0,0,1,2014-11-05 00:00:00,81,152,3,22,2,5,7,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,191,0,5.03,1.39,3.14,1.1,1.79,2.08,Lower-Middle,Low Spending
3559,Couple,16248.0,1,0,2014-10-05 00:00:00,77,12,11,10,3,12,9,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,57,0,2.56,2.48,2.4,1.39,2.56,2.3,Low Income,Low Spending
10562,Couple,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1033,0,6.43,3.3,5.28,3.56,2.89,4.96,Upper-Middle,Lower-Middle Spending
10796,Couple,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,66,0,3.87,0.69,1.95,0.0,0.0,2.56,Lower-Middle,Low Spending
2563,Couple,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,43,0,0.69,2.3,2.08,1.1,2.71,2.4,Low Income,Low Spending
3518,Couple,25271.0,1,0,2012-05-12 00:00:00,45,10,1,18,10,4,7,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,50,0,2.4,0.69,2.94,2.4,1.61,2.08,Low Income,Low Spending
5823,Single,32303.0,0,1,2014-08-03 00:00:00,63,35,0,2,0,0,2,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,39,0,3.58,0.0,1.1,0.0,0.0,1.1,Lower-Middle,Low Spending
3934,Couple,61286.0,0,1,2013-02-08 00:00:00,34,356,0,107,19,9,117,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,608,0,5.88,0.0,4.68,3.0,2.3,4.77,Upper-Middle,Low Spending
6982,Couple,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1581,0,6.66,3.43,6.29,4.95,4.34,2.77,Upper-Middle,Upper-Middle Spending
6431,Couple,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,68,0,3.76,0.69,2.94,1.39,0.0,1.61,Lower-Middle,Low Spending
9733,Couple,24882.0,1,0,2012-09-09 00:00:00,52,1,4,10,29,0,36,1,1,0,0,0,0,0,1,Couple_WithChild,Small Family,80,1,0.69,1.61,2.4,3.4,0.0,3.61,Low Income,Low Spending
5602,Couple,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1282,0,6.15,3.14,6.07,5.0,4.74,4.63,Upper-Middle,Upper-Middle Spending
7829,Single,36640.0,1,0,26-09-2013,99,15,6,8,7,4,25,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,65,0,2.77,1.95,2.2,2.08,1.61,3.26,Lower-Middle,Low Spending
1324,Couple,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,91,0,3.18,1.39,3.09,1.39,3.0,3.14,Lower-Middle,Low Spending
326,Couple,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,0,0,0,0,0,0,2,Couple_WithChild,Small Family,315,0,5.46,1.95,3.83,2.2,2.3,2.56,Lower-Middle,Low Spending
7224,Couple,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,31,0,2.4,0.0,2.4,1.39,0.69,2.08,Lower-Middle,Low Spending
6999,Couple,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,834,0,6.49,2.83,4.67,3.5,2.83,2.2,Upper-Middle,Lower-Middle Spending
9938,Couple,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1600,1,6.25,2.89,6.7,3.33,5.16,3.95,Upper-Middle,Upper-Middle Spending
6422,Couple,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1270,0,5.84,5.25,6.18,3.93,3.53,5.15,Upper-Middle,Upper-Middle Spending
3182,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,1,0,0,0,0,1,2,Single_WithChild,Small Family,263,2,4.57,0.69,4.38,2.08,0.69,4.38,Lower-Middle,Low Spending
7300,Single,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,0,1,0,0,0,0,1,Single_WithChild,Small Family,535,1,6.11,1.61,3.56,1.95,1.61,3.69,Upper-Middle,Low Spending
10424,Single,75922.0,0,0,2013-09-12 00:00:00,60,265,138,553,224,23,92,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1295,0,5.58,4.93,6.32,5.42,3.18,4.53,Upper-Middle,Upper-Middle Spending
8727,Single,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,1150,0,6.38,3.78,5.82,3.76,4.48,4.01,Upper-Middle,Lower-Middle Spending
2798,Couple,102160.0,0,0,2012-02-11 00:00:00,54,763,29,138,76,176,58,0,0,1,1,1,0,1,0,Couple_NoChild,No Children,1240,4,6.64,3.4,4.93,4.34,5.18,4.08,High Income,Lower-Middle Spending
1030,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,38,0,3.14,0.0,2.64,0.0,0.0,1.39,Lower-Middle,Low Spending
624,Single,18890.0,0,0,2012-10-11 00:00:00,5,6,4,1,7,2,15,1,1,0,0,0,0,1,0,Single_NoChild,No Children,35,2,1.95,1.61,0.69,2.08,1.1,2.77,Low Income,Low Spending
5176,Couple,29604.0,1,0,2013-08-12 00:00:00,88,7,6,13,7,6,14,1,1,0,0,0,0,0,1,Couple_WithChild,Small Family,53,1,2.08,1.95,2.64,2.08,1.95,2.71,Low Income,Low Spending
5552,Single,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,0,0,0,0,0,0,2,Single_WithChild,Small Family,293,0,4.41,2.94,4.74,3.87,2.64,3.09,Lower-Middle,Low Spending
868,Couple,44794.0,0,1,2014-08-06 00:00:00,99,54,0,7,0,0,4,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,65,0,4.01,0.0,2.08,0.0,0.0,1.61,Lower-Middle,Low Spending
380,Single,64497.0,0,1,2012-10-09 00:00:00,17,1170,48,320,42,32,192,5,1,0,0,0,0,1,1,Single_WithChild,Small Family,1804,2,7.07,3.89,5.77,3.76,3.5,5.26,Upper-Middle,Upper-Middle Spending
2677,Couple,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,0,0,0,0,0,0,1,Couple_WithChild,Small Family,241,0,4.29,3.22,4.23,4.19,1.61,2.2,Lower-Middle,Low Spending
6521,Couple,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1101,0,6.42,3.14,5.77,3.53,4.63,2.56,Upper-Middle,Lower-Middle Spending
6927,Couple,44377.0,1,1,2012-05-10 00:00:00,70,224,0,30,0,0,10,8,0,0,0,0,0,0,2,Couple_WithChild,Small Family,264,0,5.42,0.0,3.43,0.0,0.0,2.4,Lower-Middle,Low Spending
2877,Couple,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,0,0,0,0,0,0,2,Couple_WithChild,Small Family,541,0,6.02,0.0,4.09,3.0,2.3,3.81,Lower-Middle,Low Spending
0,Couple,70951.0,0,0,2013-04-05 00:00:00,66,239,10,554,254,87,54,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1198,0,5.48,2.4,6.32,5.54,4.48,4.01,Upper-Middle,Lower-Middle Spending
1584,Couple,41443.0,1,0,2014-01-04 00:00:00,79,171,7,171,25,19,89,6,0,0,0,0,0,0,1,Couple_WithChild,Small Family,482,0,5.15,2.08,5.15,3.26,3.0,4.5,Lower-Middle,Low Spending
7264,Single,52195.0,2,1,2014-12-05 00:00:00,2,12,0,4,0,0,1,1,0,0,0,0,0,0,3,Single_WithChild,Large Family,17,0,2.56,0.0,1.61,0.0,0.0,0.69,Lower-Middle,Low Spending
6274,Couple,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,0,1,1,0,0,0,0,Couple_NoChild,No Children,1615,2,6.98,2.83,6.04,3.76,3.89,2.83,Upper-Middle,Upper-Middle Spending
1377,Single,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,285,0,5.21,1.61,3.53,0.0,0.0,4.2,Lower-Middle,Low Spending
454,Couple,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1135,0,6.72,3.5,5.09,3.76,3.5,3.78,Upper-Middle,Lower-Middle Spending
1755,Couple,45204.0,1,0,2014-11-04 00:00:00,93,30,11,25,29,1,18,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,114,0,3.43,2.48,3.26,3.4,0.69,2.94,Lower-Middle,Low Spending
2075,Couple,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1047,0,5.93,2.4,6.29,4.39,3.43,2.4,Upper-Middle,Lower-Middle Spending
4785,Couple,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,714,0,6.26,2.08,5.04,3.0,0.0,2.71,Upper-Middle,Lower-Middle Spending
9076,Couple,30732.0,1,0,2013-05-01 00:00:00,44,155,1,25,0,1,3,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,185,0,5.05,0.69,3.26,0.0,0.69,1.39,Lower-Middle,Low Spending
7079,Single,63887.0,0,1,2012-08-09 00:00:00,38,897,23,207,15,11,92,5,0,0,0,0,0,0,1,Single_WithChild,Small Family,1245,0,6.8,3.18,5.34,2.77,2.48,4.53,Upper-Middle,Lower-Middle Spending
4653,Couple,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,189,0,4.88,0.0,2.83,1.1,0.69,3.69,Lower-Middle,Low Spending
7375,Couple,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,576,0,5.7,2.08,4.38,0.0,2.48,5.21,Lower-Middle,Low Spending
709,Single,51537.0,0,1,2012-09-12 00:00:00,27,787,20,204,0,0,92,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,1103,0,6.67,3.04,5.32,0.0,0.0,4.53,Lower-Middle,Lower-Middle Spending
460,Couple,79930.0,0,0,2012-08-08 00:00:00,72,792,86,740,67,51,17,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1753,0,6.68,4.47,6.61,4.22,3.95,2.89,Upper-Middle,Upper-Middle Spending
3726,Couple,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,17,0,1.61,0.69,2.3,1.39,0.0,0.0,Lower-Middle,Low Spending
6798,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,0,0,0,0,0,1,2,Single_WithChild,Small Family,433,1,5.45,2.08,4.93,1.61,2.77,3.69,Lower-Middle,Low Spending
5341,Single,81975.0,0,1,2013-05-01 00:00:00,2,983,76,184,180,138,27,1,0,0,1,0,0,0,1,Single_WithChild,Small Family,1588,1,6.89,4.34,5.22,5.2,4.93,3.33,Upper-Middle,Upper-Middle Spending
1606,Couple,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,22,0,1.39,0.69,2.2,1.61,1.39,1.39,Lower-Middle,Low Spending
9617,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,0,0,0,0,0,0,0,Single_NoChild,No Children,19,0,0.0,1.61,1.79,1.95,0.0,1.61,Low Income,Low Spending
3233,Couple,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1117,0,6.33,3.09,6.14,3.37,2.4,3.5,Upper-Middle,Lower-Middle Spending
89,Couple,22212.0,1,0,2013-09-12 00:00:00,49,5,9,20,6,8,21,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,69,0,1.79,2.3,3.04,1.95,2.2,3.09,Low Income,Low Spending
2936,Couple,23661.0,1,0,2013-04-12 00:00:00,46,18,0,4,0,0,1,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,23,0,2.94,0.0,1.61,0.0,0.0,0.69,Low Income,Low Spending
9449,Single,79761.0,0,1,2013-04-10 00:00:00,32,415,5,124,15,35,11,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,605,0,6.03,1.79,4.83,2.77,3.58,2.48,Upper-Middle,Low Spending
7297,Single,7500.0,1,0,26-12-2013,54,5,3,10,12,7,20,4,0,0,0,0,0,0,1,Single_WithChild,Small Family,57,0,1.79,1.39,2.4,2.56,2.08,3.04,Low Income,Low Spending
11004,Single,60182.0,0,1,17-05-2014,23,8,0,5,7,0,2,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,22,0,2.2,0.0,1.79,2.08,0.0,1.1,Upper-Middle,Low Spending
313,Single,73455.0,0,0,28-10-2013,98,901,61,757,186,163,20,1,0,1,0,0,0,0,0,Single_NoChild,No Children,2088,1,6.8,4.13,6.63,5.23,5.1,3.04,Upper-Middle,High Spending
9940,Couple,64961.0,0,1,23-12-2012,97,382,114,276,75,124,38,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1009,0,5.95,4.74,5.62,4.33,4.83,3.66,Upper-Middle,Lower-Middle Spending
10735,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,26,0,2.71,0.69,2.08,1.1,0.69,0.69,Low Income,Low Spending
9529,Couple,73687.0,0,0,28-11-2013,8,559,153,503,218,13,181,1,0,0,0,1,0,1,0,Couple_NoChild,No Children,1627,2,6.33,5.04,6.22,5.39,2.64,5.2,Upper-Middle,Upper-Middle Spending
6439,Couple,61074.0,0,1,17-08-2012,37,789,0,133,0,28,152,7,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1102,0,6.67,0.0,4.9,0.0,3.37,5.03,Upper-Middle,Lower-Middle Spending
7411,Couple,31686.0,1,1,2014-05-06 00:00:00,31,11,0,5,0,0,1,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,17,0,2.48,0.0,1.79,0.0,0.0,0.69,Lower-Middle,Low Spending
2176,Couple,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,0,1,1,1,0,1,1,Couple_WithChild,Small Family,1690,4,7.11,2.83,5.61,4.65,0.0,4.39,Upper-Middle,Upper-Middle Spending
9265,Couple,75027.0,0,1,2013-09-01 00:00:00,74,925,64,179,133,12,77,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1390,0,6.83,4.17,5.19,4.9,2.56,4.36,Upper-Middle,Upper-Middle Spending
8867,Couple,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,2126,0,6.76,4.91,6.65,5.02,3.66,5.15,Upper-Middle,High Spending
8932,Couple,65176.0,0,1,29-10-2012,57,960,28,183,220,70,70,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1531,0,6.87,3.37,5.21,5.4,4.26,4.26,Upper-Middle,Upper-Middle Spending
10236,Single,31160.0,1,0,16-09-2013,59,16,3,25,6,1,13,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,64,0,2.83,1.39,3.26,1.95,0.69,2.64,Lower-Middle,Low Spending
6340,Single,29938.0,1,0,27-10-2013,52,3,3,7,0,2,11,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,26,0,1.39,1.39,2.08,0.0,1.1,2.48,Low Income,Low Spending
10089,Single,102692.0,0,0,2013-05-04 00:00:00,5,168,148,444,32,172,148,1,0,1,1,1,1,1,0,Single_NoChild,No Children,1112,5,5.13,5.0,6.1,3.5,5.15,5.0,High Income,Lower-Middle Spending
2227,Couple,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,0,0,0,0,0,0,0,Couple_NoChild,No Children,210,0,3.83,3.87,3.97,3.09,3.04,3.26,Low Income,Low Spending
